"name","Type","Color","manacost","maybeboard","tags"
"Plains","Basic Land - Plains","W","","false","W – Doctors"
"Plains","Basic Land - Plains","W","","false","W – Doctors"
"Legion Extruder","Artifact","R","{1}{R}","false","R – Scrap"
"Twinshot Sniper","Artifact Creature - Goblin Archer","R","{3}{R}","false","R – Equipped"
"Evolving Wilds","Land","","","false","G – Jumping"
"Terramorphic Expanse","Land","","","false","G – Jumping"
"Thriving Grove","Land","G","","false","G – Jumping"
"Tranquil Thicket","Land","G","","false","G – Jumping"
"Forest","Basic Land - Forest","G","","false","G – Jumping"
"Forest","Basic Land - Forest","G","","false","G – Jumping"
"Forest","Basic Land - Forest","G","","false","G – Jumping"
"Forest","Basic Land - Forest","G","","false","G – Jumping"
"Forest","Basic Land - Forest","G","","false","G – Jumping"
"Metallic Rebuke","Instant","U","{2}{U}","false","U – Mechanic"
"Combustible Gearhulk","Artifact Creature - Construct","R","{4}{R}{R}","false","R – Scrap"
"Whispering Wizard","Creature - Human Wizard","U","{3}{U}","false","U – Flashy"
"Confounding Riddle","Instant","U","{2}{U}","false","U – Flashy"
"Eternal Witness","Creature - Human Shaman","G","{1}{G}{G}","false","G – Roots"
"Merfolk Pupil","Creature - Merfolk Wizard","U","{1}{U}","false","U – Wizards"
"No One Left Behind","Sorcery","B","{4}{B}","false","B – Reanimate"
"Cranial Plating","Artifact - Equipment","","{2}","false","B – Treasures"
"Umbral Collar Zealot","Creature - Human Cleric","B","{1}{B}","false","B – Treasures"
"Primal Might","Sorcery","G","{X}{G}","false","G – Jumping"
"Many Partings","Sorcery","G","{G}","false","G – Tasty"
"Bushwhack","Sorcery","G","{G}","false","G – Roots"
"Master's Rebuke","Instant","G","{1}{G}","false","G – Grow"
"Tireless Provisioner","Creature - Elf Scout","G","{2}{G}","false","G – Tasty"
"Poison Dart Frog","Creature - Frog","G","{1}{G}","false","G – Jumping"
"Forest","Basic Land - Forest","","","false","G – Jumping"
"Generous Ent","Creature - Treefolk","G","{5}{G}","false","G – Roots"
"Peregrin Took","Legendary Creature - Halfling Citizen","G","{2}{G}","false","G – Tasty"
"The Shire","Legendary Land","","","false","G – Tasty"
"Pactdoll Terror","Artifact Creature - Toy","B","{3}{B}","false","B – Treasures"
"Carrion Feeder","Creature - Zombie","B","{B}","false","B – Zombies"
"Rosie Cotton of South Lane","Legendary Creature - Halfling Peasant","W","{2}{W}","false","W – Doctors"
"Steadfast Unicorn","Creature - Unicorn","W","{W}","false","W – Army"
"Barbed Spike","Artifact - Equipment","W","{1}{W}","false","W – Army"
"Gingerbrute","Artifact Creature - Food Golem","","{1}","false","G – Tasty"
"Elite Scaleguard","Creature - Human Soldier","W","{4}{W}","false","W – Trained"
"Swooping Lookout","Artifact Creature - Phyrexian Construct","W","{W}","false","W – Trained"
"Sai, Master Thopterist","Legendary Creature - Human Artificer","U","{2}{U}","false","U – Mechanic"
"Essence Flux","Instant","U","{U}","false","U – Wizards"
"Crystal Shard","Artifact","","{3}","false","U – Wizards"
"Hypnotic Sprite","Creature - Faerie","U","{U}{U}","false","U – Flashy"
"Flametongue Yearling","Creature - Kavu","R","{R}{R}","false","R – Dragons"
"Inti, Seneschal of the Sun","Legendary Creature - Human Knight","R","{1}{R}","false","R – Equipped"
"Pollenbright Druid","Creature - Elf Druid","G","{1}{G}","false","G – Grow"
"Jaheira, Friend of the Forest","Legendary Creature - Human Elf Druid","G","{2}{G}","false","G – Tasty"
"Forest","Basic Land - Forest","","","false","G – Tasty"
"Wasteland Viper","Creature - Snake","G","{G}","false","G – Roots"
"Sakura-Tribe Elder","Creature - Snake Shaman","G","{1}{G}","false","G – Roots"
"Undercellar Myconid","Creature - Fungus","G","{2}{G}","false","G – Jumping"
"Bloodthorn Flail","Artifact - Equipment","B","{B}","false","B – Reanimate"
"Collector's Vault","Artifact","","{2}","false","B – Treasures"
"Necron Deathmark","Artifact Creature - Necron","B","{3}{B}{B}","false","B – Reanimate"
"Infernal Grasp","Instant","B","{1}{B}","false","B – Treasures"
"Morbid Opportunist","Creature - Human Rogue","B","{2}{B}","false","B – Zombies"
"Kenku Artificer","Creature - Bird Artificer","U","{2}{U}","false","U – Mechanic"
"Gleeful Demolition","Sorcery","R","{R}","false","R – Fire"
"Hearth Elemental","Creature - Elemental","R","{5}{R}","false","R – Fire"
"Arcbound Whelp","Artifact Creature - Dragon","R","{3}{R}","false","R – Dragons"
"Nurturing Pixie","Creature - Faerie Rogue","W","{W}","false","W – Blinking"
"Inspiring Overseer","Creature - Angel Cleric","W","{2}{W}","false","W – Doctors"
"Dusk Rose Reliquary","Artifact","W","{W}","false","W – Army"
"Tinker's Tote","Artifact","W","{2}{W}","false","W – Blinking"
"Warren Soultrader","Creature - Zombie Goblin Wizard","B","{2}{B}","false","B – Zombies"
"Marionette Apprentice","Creature - Human Artificer","B","{1}{B}","false","B – Treasures"
"Retrofitted Transmogrant","Artifact Creature - Zombie","B","{B}","false","B – Treasures"
"Envoy of the Ancestors","Creature - Human Cleric","W","{2}{W}","false","W – Trained"
"Furnace Hellkite","Artifact Creature - Dragon","R","{5}{R}{R}","false","R – Dragons"
"Sarpadian Simulacrum","Artifact Creature - Goblin","R","{R}","false","R – Equipped"
"Mistbreath Elder","Creature - Frog Warrior","G","{G}","false","G – Jumping"
"Pond Prophet","Creature - Frog Advisor","G","{G/U}{G/U}","false","G – Jumping"
"Jewel Thief","Creature - Cat Rogue","G","{2}{G}","false","G – Jumping"
"Hivespine Wolverine","Creature - Elemental Wolverine","G","{3}{G}{G}","false","G – Jumping"
"Sandstorm Salvager","Creature - Human Artificer","G","{2}{G}","false","G – Jumping"
"Stickytongue Sentinel","Creature - Frog Warrior","G","{2}{G}","false","G – Jumping"
"Thragtusk","Creature - Beast","G","{4}{G}","false","G – Jumping"
"Aftermath Analyst","Creature - Elf Detective","G","{1}{G}","false","G – Roots"
"Wickerfolk Thresher","Artifact Creature - Scarecrow","G","{3}{G}","false","G – Roots"
"Sludge Titan","Creature - Zombie Giant","G","{4}{B/G}{B/G}","false","G – Roots"
"Thraben Charm","Instant","W","{1}{W}","false","W – Army"
"Thopter Shop","Artifact","","{3}","false",""
"Aether Spellbomb","Artifact","","{1}","false","U – Mechanic"
"Copycrook","Creature - Shapeshifter Rogue","U","{2}{U}{U}","false","U – Wizards"
"Dour Port-Mage","Creature - Frog Wizard","U","{1}{U}","false","U – Wizards"
"Fear of Isolation","Enchantment Creature - Nightmare","U","{1}{U}","false","U – Wizards"
"Irreverent Gremlin","Creature - Gremlin","R","{1}{R}","false","R – Equipped"
"General Kreat, the Boltbringer","Legendary Creature - Goblin Soldier","R","{2}{R}","false","R – Equipped"
"Heartfire Hero","Creature - Mouse Soldier","R","{R}","false","R – Equipped"
"Aerie Auxiliary","Creature - Bird Soldier","W","{3}{W}","false","W – Trained"
"Metastatic Evangel","Creature - Phyrexian Human Cleric","W","{1}{W}","false","W – Trained"
"Dusk Legion Duelist","Creature - Vampire Soldier","W","{1}{W}","false","W – Trained"
"Swords to Plowshares","Instant","W","{W}","false","W – Doctors"
"Shrike Force","Creature - Bird Knight","W","{2}{W}","false","W – Trained"
"Cathar Commando","Creature - Human Soldier","W","{1}{W}","false","W – Trained"
"Restoration Angel","Creature - Angel","W","{3}{W}","false","W – Blinking"
"Phelia, Exuberant Shepherd","Legendary Creature - Dog","W","{1}{W}","false","W – Blinking"
"Bumbleflower's Sharepot","Artifact","","{2}","false","G – Tasty"
"Inferno Titan","Creature - Giant","R","{4}{R}{R}","false","R – Dragons"
"Shivan Devastator","Creature - Dragon Hydra","R","{X}{R}","false","R – Dragons"
"Launch Mishap","Instant","U","{2}{U}","false","U – Mechanic"
"Harmonic Prodigy","Creature - Human Wizard","R","{1}{R}","false","R – Fire"
"Unholy Heat","Instant","R","{R}","false","R – Fire"
"Reanimate","Sorcery","B","{B}","false","B – Reanimate"
"Hollow Marauder","Creature - Specter Rogue","B","{6}{B}","false","B – Reanimate"
"Grave Titan","Creature - Giant","B","{4}{B}{B}","false","B – Zombies"
"Stitcher's Supplier","Creature - Zombie","B","{B}","false","B – Reanimate"
"Mountain","Basic Land - Mountain","","","false","R – Fire"
"Mountain","Basic Land - Mountain","","","false","R – Equipped"
"Verdurous Gearhulk","Artifact Creature - Construct","G","{3}{G}{G}","false","G – Grow"
"Sun Titan","Creature - Giant","W","{4}{W}{W}","false","W – Blinking"
"Splitskin Doll","Artifact Creature - Toy","W","{1}{W}","false","W – Blinking"
"Live or Die","Instant","B","{3}{B}{B}","false","B – Reanimate"
"Carrion Cruiser","Artifact - Vehicle","B","{2}{B}","false","B – Reanimate"
"Clockwork Percussionist","Artifact Creature - Monkey Toy","R","{R}","false","R – Scrap"
"Piggy Bank","Artifact Creature - Boar Toy","R","{1}{R}","false","R – Dragons"
"Touch the Spirit Realm","Enchantment","W","{2}{W}","false","W – Blinking"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","U – Flashy"
"Brineborn Cutthroat","Creature - Merfolk Pirate","U","{1}{U}","false","U – Flashy"
"Elementalist Adept","Creature - Human Wizard","U","{1}{U}","false","U – Flashy"
"Faebloom Trick","Instant","U","{2}{U}","false","U – Flashy"
"High Fae Trickster","Creature - Faerie Wizard","U","{3}{U}","false","U – Flashy"
"Venser, Shaper Savant","Legendary Creature - Human Wizard","U","{2}{U}{U}","false","U – Wizards"
"Torrential Gearhulk","Artifact Creature - Construct","U","{4}{U}{U}","false","U – Flashy"
"Ecstatic Electromancer","Creature - Goblin Wizard","R","{1}{U/R}{U/R}","false","R – Fire"
"Refute","Instant","U","{1}{U}{U}","false","U – Flashy"
"Familiar's Ruse","Instant","U","{U}{U}","false","U – Wizards"
"The Underworld Cookbook","Artifact","","{1}","false","G – Tasty"
"Zephyr Boots","Artifact - Equipment","","{1}","false","U – Mechanic"
"Thought Monitor","Artifact Creature - Construct","U","{6}{U}","false","U – Mechanic"
"Monoist Circuit-Feeder","Artifact Creature - Nautilus","B","{4}{B}{B}","false","B – Reanimate"
"Dusk Mangler","Creature - Horror","B","{5}{B}{B}","false","B – Reanimate"
"Arbiter of Woe","Creature - Demon","B","{4}{B}{B}","false","B – Reanimate"
"Blossoming Bogbeast","Creature - Beast","G","{4}{G}","false","G – Tasty"
"Llanowar Visionary","Creature - Elf Druid","G","{2}{G}","false","G – Jumping"
"Accursed Marauder","Creature - Zombie Warrior","B","{1}{B}","false","B – Zombies"
"Ghoulcaller Gisa","Legendary Creature - Human Wizard","B","{3}{B}{B}","false","B – Zombies"
"Vampire Gourmand","Creature - Vampire","B","{1}{B}","false","B – Zombies"
"Cryptbreaker","Creature - Zombie","B","{B}","false","B – Zombies"
"Treetop Snarespinner","Creature - Spider","G","{3}{G}","false","G – Grow"
"Go Forth","Instant","G","{G}","false","G – Jumping"
"Spinner of Souls","Creature - Spider Spirit","G","{2}{G}","false","G – Roots"
"Goblin Surprise","Instant","R","{2}{R}","false","R – Fire"
"Dragon Trainer","Creature - Human","R","{3}{R}{R}","false","R – Dragons"
"Searslicer Goblin","Creature - Goblin Warrior","R","{1}{R}","false","R – Equipped"
