"name","Type","Color","manacost","maybeboard","tags"
"Mountain","Basic Land - Mountain","R","","false","Cycling"
"Mountain","Basic Land - Mountain","R","","false","Cycling"
"Mountain","Basic Land - Mountain","R","","false","Cycling"
"Mountain","Basic Land - Mountain","R","","false","Cycling"
"Flameblade Adept","Creature - Jackal Warrior","R","{R}","false","Cycling"
"Shredded Sails","Instant","R","{1}{R}","false","Cycling"
"Starstorm","Instant","R","{X}{R}{R}","false","Cycling"
"Drannith Stinger","Creature - Human Wizard","R","{1}{R}","false","Cycling"
"Bloodhaze Wolverine","Creature - Wolverine","R","{1}{R}","false","Cycling"
"Go for Blood","Sorcery","R","{1}{R}","false","Cycling"
"Irencrag Pyromancer","Creature - Human Wizard","R","{2}{R}","false","Cycling"
"Reptilian Reflection","Enchantment","R","{2}{R}","false","Cycling"
"Prickly Marmoset","Creature - Monkey","R","{2}{R}","false","Cycling"
"Mad Ratter","Creature - Goblin","R","{3}{R}","false","Cycling"
"Plundering Predator","Creature - Dragon","R","{4}{R}","false","Cycling"
"Yidaro, Wandering Monster","Legendary Creature - Dinosaur Turtle","R","{5}{R}{R}","false","Cycling"
"Thriving Moor","Land","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Swamp","Basic Land - Swamp","B","","false","Demons"
"Fetid Imp","Creature - Imp","B","{1}{B}","false","Demons"
"Disciple of Perdition","Creature - Human Warlock","B","{1}{B}","false","Demons"
"Diabolic Edict","Instant","B","{1}{B}","false","Demons"
"Doomed Dissenter","Creature - Human","B","{1}{B}","false","Demons"
"Demonic Gifts","Instant","B","{1}{B}","false","Demons"
"Demon's Disciple","Creature - Human Cleric","B","{2}{B}","false","Demons"
"Infernal Idol","Artifact","B","{3}","false","Demons"
"Inner Demon","Enchantment - Aura","B","{2}{B}{B}","false","Demons"
"Demon of Catastrophes","Creature - Demon","B","{2}{B}{B}","false","Demons"
"Conductor of Cacophony","Creature - Demon","B","{3}{B}","false","Demons"
"Seizan, Perverter of Truth","Legendary Creature - Demon Spirit","B","{3}{B}{B}","false","Demons"
"Kothophed, Soul Hoarder","Legendary Creature - Demon","B","{4}{B}{B}","false","Demons"
"Thriving Isle","Land","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Island","Basic Land - Island","U","","false","Detective"
"Floodhound","Creature - Elemental Dog","U","{U}","false","Detective"
"Erdwal Illuminator","Creature - Spirit","U","{1}{U}","false","Detective"
"Press for Answers","Sorcery","U","{1}{U}","false","Detective"
"Shambling Suit","Artifact Creature - Construct","","{3}","false","Detective"
"Dutiful Replicator","Artifact Creature - Assembly-Worker","","{3}","false","Detective"
"Mechanized Production","Enchantment - Aura","U","{2}{U}{U}","false","Detective"
"Filigree Attendant","Artifact Creature - Homunculus","U","{2}{U}{U}","false","Detective"
"Teferi's Puzzle Box","Artifact","","{4}","false","Detective"
"Oneirophage","Creature - Squid Illusion","U","{3}{U}","false","Detective"
"Tamiyo's Journal","Legendary Artifact","","{5}","false","Detective"
"Syr Elenora, the Discerning","Legendary Creature - Human Knight","U","{3}{U}{U}","false","Detective"
"Shimmer Dragon","Creature - Dragon","U","{4}{U}{U}","false","Detective"
"Thriving Bluff","Land","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Mountain","Basic Land - Mountain","R","","false","Dragons"
"Kargan Dragonrider","Creature - Human Warrior","R","{1}{R}","false","Dragons"
"Scorching Dragonfire","Instant","R","{1}{R}","false","Dragons"
"Dragonlord's Servant","Creature - Goblin Shaman","R","{1}{R}","false","Dragons"
"Tormenting Voice","Sorcery","R","{1}{R}","false","Dragons"
"Dragon Egg","Creature - Dragon Egg","R","{2}{R}","false","Dragons"
"Dragon's Hoard","Artifact","","{3}","false","Dragons"
"Dragonspeaker Shaman","Creature - Human Barbarian Shaman","R","{1}{R}{R}","false","Dragons"
"Furnace Whelp","Creature - Dragon","R","{2}{R}{R}","false","Dragons"
"Sarkhan, the Dragonspeaker","Legendary Planeswalker - Sarkhan","R","{3}{R}{R}","false","Dragons"
"Plundering Predator","Creature - Dragon","R","{4}{R}","false","Dragons"
"Lathliss, Dragon Queen","Legendary Creature - Dragon","R","{4}{R}{R}","false","Dragons"
"Dragon Mage","Creature - Dragon Wizard","R","{5}{R}{R}","false","Dragons"
"Warped Landscape","Land","","","false","Eldrazi"
"Ash Barrens","Land","","","false","Eldrazi"
"Wastes","Basic Land","","","false","Eldrazi"
"Forest","Basic Land - Forest","G","","false","Eldrazi"
"Forest","Basic Land - Forest","G","","false","Eldrazi"
"Forest","Basic Land - Forest","G","","false","Eldrazi"
"Forest","Basic Land - Forest","G","","false","Eldrazi"
"Forest","Basic Land - Forest","G","","false","Eldrazi"
"Blisterpod","Creature - Eldrazi Drone","G","{G}","false","Eldrazi"
"Ancient Stirrings","Sorcery","G","{G}","false","Eldrazi"
"Ruin in Their Wake","Sorcery","G","{1}{G}","false","Eldrazi"
"Planar Atlas","Artifact","","{2}","false","Eldrazi"
"Stalking Drone","Creature - Eldrazi Drone","G","{1}{G}","false","Eldrazi"
"Titan's Presence","Instant","","{3}","false","Eldrazi"
"Scion Summoner","Creature - Eldrazi Drone","G","{2}{G}","false","Eldrazi"
"Unnatural Aggression","Instant","G","{2}{G}","false","Eldrazi"
"Warden of Geometries","Creature - Eldrazi Drone","","{4}","false","Eldrazi"
"Endbringer","Creature - Eldrazi","","{5}{C}","false","Eldrazi"
"Brood Monitor","Creature - Eldrazi Drone","G","{4}{G}{G}","false","Eldrazi"
"World Breaker","Creature - Eldrazi","G","{6}{G}","false","Eldrazi"
"Thriving Grove","Land","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Forest","Basic Land - Forest","G","","false","Elves"
"Might of the Masses","Instant","G","{G}","false","Elves"
"Elvish Warmaster","Creature - Elf Warrior","G","{1}{G}","false","Elves"
"Wildborn Preserver","Creature - Elf Archer","G","{1}{G}","false","Elves"
"Woodland Champion","Creature - Elf Scout","G","{1}{G}","false","Elves"
"Reclamation Sage","Creature - Elf Shaman","G","{2}{G}","false","Elves"
"Band Together","Instant","G","{2}{G}","false","Elves"
"Imperious Perfect","Creature - Elf Warrior","G","{2}{G}","false","Elves"
"Primeval Herald","Creature - Elf Scout","G","{3}{G}","false","Elves"
"Instruments of War","Artifact","","{4}","false","Elves"
"Lys Alana Huntmaster","Creature - Elf Warrior","G","{2}{G}{G}","false","Elves"
"Overcome","Sorcery","G","{3}{G}{G}","false","Elves"
"Wolverine Riders","Creature - Elf Warrior","G","{4}{G}{G}","false","Elves"
"Thriving Bluff","Land","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Mountain","Basic Land - Mountain","R","","false","Experimental"
"Firebolt","Sorcery","R","{R}","false","Experimental"
"Young Pyromancer","Creature - Human Shaman","R","{1}{R}","false","Experimental"
"Thermo-Alchemist","Creature - Human Shaman","R","{1}{R}","false","Experimental"
"Professional Face-Breaker","Creature - Human Warrior","R","{2}{R}","false","Experimental"
"Grotag Night-Runner","Creature - Goblin Rogue","R","{2}{R}","false","Experimental"
"Spellgorger Weird","Creature - Weird","R","{2}{R}","false","Experimental"
"Catalyst Elemental","Creature - Elemental","R","{2}{R}","false","Experimental"
"Ignite the Future","Sorcery","R","{3}{R}","false","Experimental"
"Goblin Researcher","Creature - Goblin Wizard","R","{3}{R}","false","Experimental"
"Electrify","Instant","R","{3}{R}","false","Experimental"
"Seize the Storm","Sorcery","R","{4}{R}","false","Experimental"
"Mizzix, Replica Rider","Legendary Creature - Goblin Wizard","R","{4}{R}","false","Experimental"
"Thriving Isle","Land","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Island","Basic Land - Island","U","","false","Faeries"
"Fleeting Distraction","Instant","U","{U}","false","Faeries"
"So Tiny","Enchantment - Aura","U","{U}","false","Faeries"
"Brineborn Cutthroat","Creature - Merfolk Pirate","U","{1}{U}","false","Faeries"
"Spellstutter Sprite","Creature - Faerie Wizard","U","{1}{U}","false","Faeries"
"Stolen by the Fae","Sorcery","U","{X}{U}{U}","false","Faeries"
"Stinging Lionfish","Enchantment Creature - Fish","U","{1}{U}","false","Faeries"
"Harbinger of the Tides","Creature - Merfolk Wizard","U","{U}{U}","false","Faeries"
"Vendilion Clique","Legendary Creature - Faerie Wizard","U","{1}{U}{U}","false","Faeries"
"Wavebreak Hippocamp","Enchantment Creature - Horse Fish","U","{2}{U}","false","Faeries"
"Pestermite","Creature - Faerie Rogue","U","{2}{U}","false","Faeries"
"Glen Elendra Pranksters","Creature - Faerie Wizard","U","{3}{U}","false","Faeries"
"Soul Read","Instant","U","{3}{U}","false","Faeries"
"Thriving Moor","Land","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Swamp","Basic Land - Swamp","B","","false","Fangs"
"Feast of Blood","Sorcery","B","{1}{B}","false","Fangs"
"Oathsworn Vampire","Creature - Vampire Knight","B","{1}{B}","false","Fangs"
"Blood Artist","Creature - Vampire","B","{1}{B}","false","Fangs"
"Moment of Craving","Instant","B","{1}{B}","false","Fangs"
"Bloodthirsty Aerialist","Creature - Vampire Rogue","B","{1}{B}{B}","false","Fangs"
"Vito, Thorn of the Dusk Rose","Legendary Creature - Vampire Cleric","B","{2}{B}","false","Fangs"
"Marauding Blight-Priest","Creature - Vampire Cleric","B","{2}{B}","false","Fangs"
"Bloodtracker","Creature - Vampire Wizard","B","{3}{B}","false","Fangs"
"Ancient Craving","Sorcery","B","{3}{B}","false","Fangs"
"Ill-Gotten Inheritance","Enchantment","B","{3}{B}","false","Fangs"
"Tivash, Gloom Summoner","Legendary Creature - Human Warlock","B","{4}{B}","false","Fangs"
"Rodolf Duskbringer","Legendary Creature - Vampire Angel","B","{5}{B}","false","Fangs"
"Thriving Grove","Land","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Forest","Basic Land - Forest","G","","false","Ferocious"
"Bonders' Enclave","Land","","","false","Ferocious"
"Nessian Hornbeetle","Creature - Insect","G","{1}{G}","false","Ferocious"
"Drowsing Tyrannodon","Creature - Dinosaur","G","{1}{G}","false","Ferocious"
"Savage Punch","Sorcery","G","{1}{G}","false","Ferocious"
"Rhonas the Indomitable","Legendary Creature - God","G","{2}{G}","false","Ferocious"
"Prowling Serpopard","Creature - Cat Snake","G","{1}{G}{G}","false","Ferocious"
"Roar of Challenge","Sorcery","G","{2}{G}","false","Ferocious"
"Colossal Majesty","Enchantment","G","{2}{G}","false","Ferocious"
"Frontier Mastodon","Creature - Elephant","G","{2}{G}","false","Ferocious"
"Rampaging Growth","Instant","G","{3}{G}","false","Ferocious"
"Goreclaw, Terror of Qal Sisma","Legendary Creature - Bear","G","{3}{G}","false","Ferocious"
"Creeperhulk","Creature - Plant Elemental","G","{3}{G}{G}","false","Ferocious"
"Challenger Troll","Creature - Troll","G","{4}{G}","false","Ferocious"
"Thriving Bluff","Land","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Mountain","Basic Land - Mountain","R","","false","Fiery"
"Chandra's Magmutt","Creature - Elemental Dog","R","{1}{R}","false","Fiery"
"Magmatic Channeler","Creature - Human Wizard","R","{1}{R}","false","Fiery"
"Chandra's Pyreling","Creature - Elemental Lizard","R","{1}{R}","false","Fiery"
"Searing Spear","Instant","R","{1}{R}","false","Fiery"
"Spiteful Prankster","Creature - Devil","R","{2}{R}","false","Fiery"
"Flames of the Firebrand","Sorcery","R","{2}{R}","false","Fiery"
"Ogre Battlecaster","Creature - Ogre Shaman","R","{2}{R}","false","Fiery"
"Chandra's Spitfire","Creature - Elemental","R","{2}{R}","false","Fiery"
"Wildfire Elemental","Creature - Elemental","R","{2}{R}{R}","false","Fiery"
"Dance with Devils","Instant","R","{3}{R}","false","Fiery"
"Cone of Flame","Sorcery","R","{3}{R}{R}","false","Fiery"
"Chandra, Flame's Fury","Legendary Planeswalker - Chandra","R","{4}{R}{R}","false","Fiery"
"Thriving Grove","Land","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Forest","Basic Land - Forest","G","","false","Gigantic"
"Prey Upon","Sorcery","G","{G}","false","Gigantic"
"Naga Vitalist","Creature - Naga Druid","G","{1}{G}","false","Gigantic"
"Paradise Druid","Creature - Elf Druid","G","{1}{G}","false","Gigantic"
"Runadi, Behemoth Caller","Legendary Creature - Cat Shaman","G","{2}{G}","false","Gigantic"
"Thrashing Brontodon","Creature - Dinosaur","G","{1}{G}{G}","false","Gigantic"
"Overgrowth","Enchantment - Aura","G","{2}{G}","false","Gigantic"
"Towering Gibbon","Creature - Ape","G","{3}{G}","false","Gigantic"
"Ondu Giant","Creature - Giant Druid","G","{3}{G}","false","Gigantic"
"Woodborn Behemoth","Creature - Elemental","G","{3}{G}{G}","false","Gigantic"
"Enlarge","Sorcery","G","{3}{G}{G}","false","Gigantic"
"Colossal Dreadmaw","Creature - Dinosaur","G","{4}{G}{G}","false","Gigantic"
"Engulfing Slagwurm","Creature - Wurm","G","{5}{G}{G}","false","Gigantic"
"Thriving Isle","Land","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Island","Basic Land - Island","U","","false","Go to School"
"Overwhelmed Apprentice","Creature - Human Wizard","U","{U}","false","Go to School"
"Multiple Choice","Sorcery","U","{X}{U}","false","Go to School"
"Merfolk Pupil","Creature - Merfolk Wizard","U","{1}{U}","false","Go to School"
"Campus Guide","Artifact Creature - Golem","","{2}","false","Go to School"
"Barrin, Tolarian Archmage","Legendary Creature - Human Wizard","U","{1}{U}{U}","false","Go to School"
"Wizard Mentor","Creature - Human Wizard","U","{2}{U}","false","Go to School"
"Elite Instructor","Creature - Human Wizard","U","{2}{U}","false","Go to School"
"Rhystic Study","Enchantment","U","{2}{U}","false","Go to School"
"Teferi's Protege","Creature - Human Wizard","U","{2}{U}","false","Go to School"
"Kasmina, Enigmatic Mentor","Legendary Planeswalker - Kasmina","U","{3}{U}","false","Go to School"
"Dismiss","Instant","U","{2}{U}{U}","false","Go to School"
"Biblioplex Kraken","Creature - Kraken","U","{4}{U}","false","Go to School"
"Thriving Bluff","Land","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Mountain","Basic Land - Mountain","R","","false","Goblins"
"Goblin Grenade","Sorcery","R","{R}","false","Goblins"
"Torch Courier","Creature - Goblin","R","{R}","false","Goblins"
"Outnumber","Instant","R","{R}","false","Goblins"
"Subterranean Scout","Creature - Goblin Scout","R","{1}{R}","false","Goblins"
"Goblin Warchief","Creature - Goblin Warrior","R","{1}{R}{R}","false","Goblins"
"Destructive Tampering","Sorcery","R","{2}{R}","false","Goblins"
"Goblin Rabblemaster","Creature - Goblin Warrior","R","{2}{R}","false","Goblins"
"Ib Halfheart, Goblin Tactician","Legendary Creature - Goblin Advisor","R","{3}{R}","false","Goblins"
"Instruments of War","Artifact","","{4}","false","Goblins"
"Volley Veteran","Creature - Goblin Warrior","R","{3}{R}","false","Goblins"
"Battle Squadron","Creature - Goblin","R","{3}{R}{R}","false","Goblins"
"Muxus, Goblin Grandee","Legendary Creature - Goblin Noble","R","{4}{R}{R}","false","Goblins"
"Leechridden Swamp","Land - Swamp","B","","false","Gross"
"Thriving Moor","Land","B","","false","Gross"
"Swamp","Basic Land - Swamp","B","","false","Gross"
"Swamp","Basic Land - Swamp","B","","false","Gross"
"Swamp","Basic Land - Swamp","B","","false","Gross"
"Swamp","Basic Land - Swamp","B","","false","Gross"
"Swamp","Basic Land - Swamp","B","","false","Gross"
"Blighted Fen","Land","B","","false","Gross"
"Death Wind","Instant","B","{X}{B}","false","Gross"
"Eaten Alive","Sorcery","B","{B}","false","Gross"
"Witch's Cauldron","Artifact","B","{B}","false","Gross"
"Vermin Gorger","Creature - Vampire","B","{1}{B}","false","Gross"
"Grotesque Mutation","Instant","B","{1}{B}","false","Gross"
"Ophiomancer","Creature - Human Shaman","B","{2}{B}","false","Gross"
"Plaguecrafter","Creature - Human Shaman","B","{2}{B}","false","Gross"
"Skullslither Worm","Creature - Worm","B","{3}{B}","false","Gross"
"Phyrexian Debaser","Creature - Phyrexian Carrier","B","{3}{B}","false","Gross"
"Yargle, Glutton of Urborg","Legendary Creature - Frog Spirit","B","{4}{B}","false","Gross"
"Phyrexian Plaguelord","Creature - Phyrexian Carrier","B","{3}{B}{B}","false","Gross"
"Deathbringer Regent","Creature - Dragon","B","{5}{B}{B}","false","Gross"
"Thriving Heath","Land","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Plains","Basic Land - Plains","W","","false","Holy"
"Light of Hope","Instant","W","{W}","false","Holy"
"Dawn of Hope","Enchantment","W","{1}{W}","false","Holy"
"Serene Steward","Creature - Human Cleric Ally","W","{1}{W}","false","Holy"
"Starnheim Aspirant","Creature - Human Cleric","W","{2}{W}","false","Holy"
"Righteous Valkyrie","Creature - Angel Cleric","W","{2}{W}","false","Holy"
"Emancipation Angel","Creature - Angel","W","{1}{W}{W}","false","Holy"
"Goldnight Commander","Creature - Human Cleric Soldier","W","{3}{W}","false","Holy"
"Attended Healer","Creature - Kor Cleric","W","{3}{W}","false","Holy"
"Faith's Fetters","Enchantment - Aura","W","{3}{W}","false","Holy"
"Lyra Dawnbringer","Legendary Creature - Angel","W","{3}{W}{W}","false","Holy"
"Miraculous Recovery","Instant","W","{4}{W}","false","Holy"
"Valkyrie Harbinger","Creature - Angel Cleric","W","{4}{W}{W}","false","Holy"
"Thriving Grove","Land","G","","false","Insects"
"Forest","Basic Land - Forest","G","","false","Insects"
"Forest","Basic Land - Forest","G","","false","Insects"
"Forest","Basic Land - Forest","G","","false","Insects"
